st,stateabbrv,statename,year,le_agg_q1_F,le_raceadj_q1_F,le_agg_q2_F,le_raceadj_q2_F,le_agg_q3_F,le_raceadj_q3_F,le_agg_q4_F,le_raceadj_q4_F,le_agg_q1_M,le_raceadj_q1_M,le_agg_q2_M,le_raceadj_q2_M,le_agg_q3_M,le_raceadj_q3_M,le_agg_q4_M,le_raceadj_q4_M,sd_le_agg_q1_F,sd_le_raceadj_q1_F,sd_le_agg_q2_F,sd_le_raceadj_q2_F,sd_le_agg_q3_F,sd_le_raceadj_q3_F,sd_le_agg_q4_F,sd_le_raceadj_q4_F,sd_le_agg_q1_M,sd_le_raceadj_q1_M,sd_le_agg_q2_M,sd_le_raceadj_q2_M,sd_le_agg_q3_M,sd_le_raceadj_q3_M,sd_le_agg_q4_M,sd_le_raceadj_q4_M,count_q1_F,count_q2_F,count_q3_F,count_q4_F,count_q1_M,count_q2_M,count_q3_M,count_q4_M
51,"VA","Virginia",2012,82.32451,83.05736,85.11025,85.43444,87.3503,87.47676,90.11656,90.07581,76.30159,77.26462,80.58791,81.14301,82.20152,82.6191,87.84874,88.00637,.6628355,.6421527,.7837753,.7572653,.7193851,.6995345,.469169,.4707526,.5078791,.5086305,.6823693,.6632032,.798562,.775483,.5467015,.524156,255104,279608,309839,415506,226435,257770,293223,399814
51,"VA","Virginia",2013,83.35786,84.06354,85.01648,85.35084,87.16999,87.30244,89.45,89.40591,75.87198,76.84466,80.91689,81.46655,82.76212,83.1639,87.98891,88.14666,.601536,.5795423,.7615113,.7407945,.7282583,.7113796,.5675033,.5697531,.4967047,.4977577,.6522751,.6346884,.7503212,.7277077,.567104,.5414697,255900,282861,311134,410753,232026,262671,293995,394705
51,"VA","Virginia",2014,83.12627,83.85685,84.31834,84.68527,88.44891,88.54893,89.28284,89.23747,76.51643,77.49041,80.46505,81.03763,84.48313,84.83047,87.94419,88.10671,.6280047,.6025085,.7340776,.7093493,.5748782,.5620915,.6084174,.6106056,.5178638,.5174302,.6793548,.6605984,.6932224,.668197,.5655085,.540589,250857,276713,302438,395854,228990,258861,286265,380334
53,"WA","Washington",2001,81.91917,81.76996,84.27317,84.26458,83.60095,83.6597,86.75363,86.7111,76.89247,76.93515,80.32678,80.49923,83.40575,83.57706,85.19188,85.32787,.9240723,.906705,.9986819,.980588,1.039186,1.015538,1.008979,.9995376,.6518126,.6417512,.8114524,.7945303,.832195,.8118746,.9006739,.8767641,170473,213752,249764,250631,166290,215084,254468,243308
53,"WA","Washington",2002,81.79781,81.63334,84.31562,84.28409,86.50713,86.49214,87.3351,87.2885,76.48406,76.53144,82.07737,82.20851,81.39877,81.63154,85.91696,86.03281,.8536292,.8389552,.8955184,.8799576,.8475412,.8308933,.9624746,.9538065,.6271971,.6135042,.7386217,.7194401,.8903365,.8718034,.8165816,.7955179,178625,222030,258371,254439,172666,222462,262095,247194
53,"WA","Washington",2003,83.73926,83.53619,84.79739,84.77016,85.04249,85.05608,85.82462,85.80663,76.87965,76.92384,82.07643,82.21025,82.92082,83.11951,85.84303,85.98084,.7273394,.7200783,.8768666,.8619601,.9428529,.9264936,1.202977,1.183988,.6233487,.6099339,.7090682,.6898965,.7978114,.7778496,.8681207,.8397008,184134,227228,263253,259590,178106,225814,266275,252087
53,"WA","Washington",2004,81.83389,81.66971,84.85475,84.81728,86.30411,86.29177,87.17976,87.13516,77.72503,77.77843,80.31372,80.50732,83.78811,83.97634,87.1526,87.25177,.8137999,.8006741,.8144197,.7990023,.8582868,.8460265,.9849778,.9758788,.6427579,.6299241,.7760366,.7566772,.8134168,.7905196,.7408161,.7193807,187283,229870,267325,264786,180728,228081,268249,256910
53,"WA","Washington",2005,82.58739,82.40479,85.43716,85.40606,85.38598,85.39267,88.63113,88.57437,78.30428,78.31387,81.36043,81.53155,83.86951,84.0471,85.80663,85.94967,.7675804,.756517,.8469439,.8317564,.9501998,.9319767,.8792111,.8762424,.5980833,.5843275,.7187515,.6981407,.7838804,.7616419,.8771932,.8520192,189640,233042,270411,266454,183014,230966,270108,257160
53,"WA","Washington",2006,82.81332,82.63806,85.47775,85.44702,84.53105,84.55637,87.92762,87.8689,78.29729,78.33665,81.24919,81.42451,84.09383,84.26634,86.8549,86.98045,.8011011,.7927658,.8405232,.8267466,.9953091,.9723844,.9441696,.9392673,.6251284,.611915,.7360629,.7175606,.7434765,.7215039,.7631876,.7404589,193734,236193,272567,270379,188625,233767,271631,260422
53,"WA","Washington",2007,82.39333,82.21655,84.83152,84.81542,86.7416,86.72319,89.61697,89.55375,78.53265,78.5509,80.8945,81.09401,85.33599,85.4806,88.05045,88.13573,.7593443,.7493621,.8327142,.8152302,.8595592,.8468112,.7006351,.7000229,.6244847,.6081988,.7381397,.7162882,.7155505,.6917006,.6599032,.6375462,192759,238007,275730,279454,186172,235285,275532,269970
53,"WA","Washington",2008,81.14729,80.97831,84.63741,84.61493,87.1296,87.10218,89.05527,88.98643,76.75153,76.81304,82.09103,82.25263,84.98698,85.145,87.87266,87.96509,.7869369,.7720571,.8027128,.7837418,.854409,.8415098,.7906974,.7887486,.605467,.5945097,.6998565,.6802497,.7077937,.6815618,.6436937,.622574,192462,238392,278214,290325,185075,235735,278383,281949
53,"WA","Washington",2009,82.28651,82.06022,84.506,84.46434,87.64072,87.5959,89.98695,89.90298,76.86432,76.904,82.49197,82.62005,84.95067,85.12751,86.95994,87.09073,.6634296,.6545773,.7814701,.7650732,.7185494,.7123988,.5524513,.553572,.5700812,.557856,.6098544,.5888304,.7174818,.6936384,.7510411,.7244414,193296,241436,287000,301645,187345,239366,287541,292493
53,"WA","Washington",2010,84.8007,84.54545,86.1766,86.11576,88.7654,88.69997,90.80205,90.72465,77.28851,77.35005,81.87379,82.04691,84.67701,84.85069,86.36346,86.51894,.6078871,.6032515,.726478,.7151912,.6067002,.6023979,.501625,.5067726,.5820507,.5705599,.6921514,.6730583,.6972815,.6742099,.7815759,.7547753,192911,242366,287298,300689,187735,239352,287250,291655
53,"WA","Washington",2011,84.00703,83.74645,85.1217,85.08176,87.5544,87.50288,89.81645,89.73163,77.4318,77.48501,81.46397,81.64512,85.38615,85.55199,87.65177,87.76865,.6612279,.6584739,.8971715,.8835126,.7206458,.7147377,.6683909,.6729173,.6005822,.5854499,.68613,.665648,.7144726,.6890317,.6561078,.6303805,189559,239278,284800,302293,185214,234911,283744,292960
53,"WA","Washington",2012,83.54717,83.30854,85.76997,85.69708,87.51819,87.46366,89.00102,88.91245,77.53792,77.56248,81.75953,81.93256,84.88522,85.0668,86.43437,86.58954,.7363051,.7230036,.7236447,.7131245,.7624776,.7516012,.8283398,.8246313,.5722802,.5586075,.6847044,.6627158,.7695073,.7414559,.791656,.7635618,187147,238645,283173,302623,182861,234935,281228,293331
53,"WA","Washington",2013,84.26331,83.9799,86.111,86.02428,88.69544,88.60921,88.69174,88.59111,78.09316,78.09666,82.20744,82.36095,83.55375,83.78664,85.58422,85.7921,.6650856,.6598972,.7040363,.6929924,.5600067,.5590947,.8010873,.8055264,.5800266,.5691454,.6769176,.6583489,.8160918,.7902654,.9441097,.9106655,188894,237419,279565,303033,189703,233611,277953,293634
53,"WA","Washington",2014,85.03011,84.75145,85.77541,85.68566,88.38644,88.29982,89.67202,89.56815,77.93904,77.94758,80.75842,80.96221,85.38834,85.54057,87.46513,87.59553,.66547,.6619844,.7524025,.7409779,.6450607,.6428638,.699927,.7091895,.6030639,.5865257,.7434274,.7271417,.6783313,.6527568,.7564362,.73094,185524,227561,264824,288652,185320,226413,267382,282394
54,"WV","West Virginia",2001,81.45546,81.8904,84.29084,84.69793,85.09055,85.48597,87.50209,87.65108,75.58307,76.0577,82.51566,82.86308,84.60966,84.93269,83.01522,83.29301,1.228598,1.183038,1.697023,1.629705,1.749305,1.671265,2.3006,2.227991,.8843653,.8746658,1.100222,1.063868,1.420739,1.365044,2.661836,2.610183,76761,73854,66230,36942,74593,77718,63811,34025
54,"WV","West Virginia",2002,83.34998,83.70898,85.66739,85.98569,83.91767,84.37376,84.72264,84.9613,76.57199,77.02745,83.4101,83.7245,85.15507,85.45453,82.43993,82.74078,1.089178,1.042375,1.284679,1.22494,1.959444,1.886357,2.765874,2.69026,.8344595,.8160215,1.046544,1.007429,1.245208,1.189105,2.450927,2.399612,79490,75280,67078,35882,76787,78072,64977,32998
54,"WV","West Virginia",2003,83.03228,83.39893,84.10506,84.49711,83.12756,83.61052,89.94909,90.00751,74.94817,75.44394,83.0845,83.4196,82.54551,82.95342,83.78925,84.03577,1.124515,1.079213,1.457938,1.398982,1.95574,1.886758,1.538886,1.48868,.8107238,.8030806,1.044688,1.004263,1.460912,1.410438,2.103271,2.047287,79896,75575,67801,37145,76003,78564,66217,34293
54,"WV","West Virginia",2004,80.89716,81.35801,84.45668,84.82898,87.0174,87.30814,84.19355,84.43621,76.07339,76.56419,80.50117,80.9299,83.86106,84.2309,84.48746,84.74315,1.280317,1.236718,1.390045,1.327005,1.456127,1.384417,2.853489,2.779712,.859883,.8485266,1.196412,1.164819,1.392416,1.338885,2.305017,2.238453,79801,75897,68746,38405,75630,78446,67476,35561
54,"WV","West Virginia",2005,83.30874,83.66106,84.10802,84.4879,88.23362,88.46564,86.65881,86.82674,78.11575,78.56849,82.80869,83.1577,80.8137,81.28824,84.32455,84.59062,1.024788,.9807804,1.330816,1.270991,1.294914,1.227153,2.543958,2.467445,.8787174,.854866,1.03017,.994917,1.510727,1.476774,2.271798,2.20598,80219,76143,69153,38560,76041,78467,67582,35878
54,"WV","West Virginia",2006,82.85227,83.23186,84.88817,85.23611,85.87775,86.25906,89.88923,89.96043,76.7056,77.1773,80.40528,80.83746,84.08313,84.44543,84.4883,84.74483,1.019031,.9758509,1.296359,1.236642,1.81811,1.729847,1.731351,1.677334,.7939677,.7752498,1.133948,1.100779,1.324722,1.273608,2.122925,2.059524,80300,76177,69714,38723,76241,78093,68751,36249
54,"WV","West Virginia",2007,82.38404,82.80256,85.19226,85.54163,85.52351,85.91245,90.84125,90.88939,76.44344,76.935,80.19063,80.63857,85.15987,85.47247,86.52561,86.72637,1.170592,1.124584,1.355124,1.29239,1.668037,1.591523,1.434972,1.387697,.7973717,.7794729,1.104146,1.080014,1.206692,1.15478,1.94358,1.874421,80830,76635,69953,39318,76485,78096,69098,36939
54,"WV","West Virginia",2008,80.34554,80.85014,85.81745,86.14487,84.66659,85.1076,88.48106,88.59524,75.60793,76.12948,82.18483,82.57061,84.50059,84.85874,84.86839,85.17508,1.193934,1.153987,1.230943,1.170023,1.851974,1.774433,2.12232,2.055593,.8153322,.8010722,1.080577,1.041932,1.278359,1.224219,2.566999,2.500035,81437,76594,70877,39684,76615,78089,69985,37321
54,"WV","West Virginia",2009,81.36785,81.80182,83.84623,84.25896,87.49644,87.77587,90.80666,90.86224,75.67809,76.19603,82.8008,83.15018,84.21318,84.5853,86.99162,87.20889,.9199788,.883933,1.295028,1.2389,1.274577,1.203247,1.463266,1.415865,.6919891,.6806066,.8965451,.861192,1.262571,1.211745,1.838851,1.768308,85950,77846,72488,40467,80510,79405,71685,37956
54,"WV","West Virginia",2010,82.80749,83.1962,86.42795,86.72998,86.74321,87.08182,88.61122,88.74144,76.09107,76.61119,80.9043,81.34096,82.55222,82.98569,85.82336,86.07588,.9460232,.9055266,1.216847,1.156268,1.529804,1.449129,2.112575,2.046469,.7922981,.7788887,1.059835,1.024822,1.337601,1.288515,1.767113,1.699588,80091,75928,72658,43260,74698,77372,72562,40385
54,"WV","West Virginia",2011,82.8148,83.19253,85.49118,85.82402,89.23334,89.40912,88.2914,88.44408,76.22845,76.74758,80.50447,80.94459,83.71773,84.12529,87.93428,88.11895,.9329838,.8890623,1.117576,1.061072,.8602978,.8106427,2.339651,2.265251,.7775455,.766875,1.04343,1.009442,1.346588,1.295636,1.611891,1.547513,76701,74988,72356,45250,71376,76114,72141,42228
54,"WV","West Virginia",2012,82.352,82.76842,85.21275,85.57822,85.53211,85.95266,83.51894,83.83965,74.56928,75.11629,78.41699,78.92004,85.12074,85.4689,86.05553,86.2989,.9724562,.9271468,1.267612,1.203558,1.723827,1.642066,2.778814,2.717684,.7286195,.7200817,1.141165,1.124195,1.192837,1.139491,1.690701,1.624676,75212,73670,72429,45764,70125,74738,72714,43002
54,"WV","West Virginia",2013,82.83661,83.21194,84.94464,85.30119,86.43678,86.79019,90.35947,90.43145,74.63213,75.17969,79.45306,79.91871,86.98202,87.21728,87.43552,87.62064,.8894776,.844742,1.173864,1.11268,1.407021,1.332563,1.39907,1.348575,.7283734,.7202587,1.021507,.9962918,.8663724,.8212205,1.339526,1.283201,74465,71739,72335,46062,70472,73151,72926,43150
54,"WV","West Virginia",2014,81.7192,82.16661,83.16292,83.6282,85.71806,86.11567,88.49107,88.5994,74.22712,74.77798,81.17107,81.592,83.96461,84.36305,87.57281,87.75528,1.049567,1.002923,1.50453,1.441034,1.508392,1.428345,1.399113,1.347632,.7619045,.753943,1.067572,1.03237,1.306082,1.25526,1.432239,1.36899,70845,68900,70601,46432,68951,70273,70310,42015
55,"WI","Wisconsin",2001,80.80311,81.18282,82.30719,82.7101,85.2235,85.5805,86.1003,86.39888,75.32574,75.77016,79.50437,79.90347,83.16299,83.51413,83.61348,83.94408,.9492031,.921041,1.008086,.9770905,1.012802,.9695225,1.313614,1.261839,.6604304,.6549208,.7500591,.7354318,.8148925,.7897084,1.104583,1.076148,137625,194006,256814,204677,133608,206564,257876,194537
55,"WI","Wisconsin",2002,81.17216,81.53354,83.69849,84.05165,85.31194,85.65596,87.19362,87.4379,75.23608,75.68193,78.94004,79.35159,82.9443,83.31262,82.85946,83.2104,.9050587,.8781629,.9435081,.9095415,.9183139,.8766418,1.118601,1.069102,.6398158,.6352177,.7520627,.7325962,.7710379,.7464101,1.118077,1.092639,144117,202590,264184,203577,140108,214420,263849,193634
55,"WI","Wisconsin",2003,80.84473,81.2204,84.76312,85.06537,85.77811,86.11095,88.33732,88.54013,76.58144,76.9995,79.27029,79.67446,84.44252,84.75851,84.9254,85.21964,.8743656,.8478321,.8442621,.8100575,.9346111,.8953341,1.047195,1.002696,.6247886,.6142474,.716055,.7066297,.7407465,.7153032,1.08863,1.050278,148059,208115,269503,205471,144889,219781,268113,194669
55,"WI","Wisconsin",2004,82.13563,82.46273,85.42445,85.71014,84.21478,84.6216,87.62096,87.86398,76.06437,76.49361,80.30008,80.68356,82.45046,82.84305,86.6796,86.91279,.7980681,.7723789,.862631,.8251192,1.051646,1.011427,1.229546,1.178602,.6230859,.6157614,.7743344,.7591313,.844106,.8198209,.9943143,.9562523,152476,212213,272860,209145,149743,222128,271263,198788
55,"WI","Wisconsin",2005,82.51278,82.83372,85.18856,85.46991,85.65001,85.9905,86.84801,87.11816,76.10306,76.5294,81.70192,82.03827,83.78415,84.12952,86.1694,86.41199,.8094771,.7838861,.7866814,.7561773,.9710385,.9316767,1.298097,1.246765,.5752492,.5660632,.7030089,.6819376,.7790302,.7513347,.9129031,.8778452,153855,214202,276890,214456,150495,222772,274878,204686
55,"WI","Wisconsin",2006,82.22314,82.55154,85.87155,86.13184,87.45473,87.70497,89.3477,89.50467,77.63251,78.02922,81.78339,82.12479,84.7366,85.05072,86.24549,86.49217,.8059466,.7788221,.7960035,.7634812,.7350091,.7020906,.8811828,.8449977,.6150093,.6030262,.705696,.6841429,.7339844,.706062,.9489061,.9171842,156767,216067,280917,215386,153978,224546,278431,205902
55,"WI","Wisconsin",2007,81.55659,81.9091,86.22404,86.46638,86.71356,87.01176,88.49729,88.69944,76.53832,76.95876,82.62948,82.93738,84.15541,84.49343,86.89402,87.12184,.7765481,.7496662,.7436247,.7095388,.8727285,.8329211,1.122461,1.07224,.6139062,.6030793,.6424693,.6205609,.7564315,.7312267,.8931123,.8566405,160403,218216,283579,214179,158088,227029,280427,204137
55,"WI","Wisconsin",2008,82.41449,82.73924,85.18478,85.48132,87.73144,87.98409,89.0157,89.18458,76.49995,76.92144,81.38108,81.74077,83.43796,83.80937,85.26919,85.56192,.7511172,.725572,.8297151,.7948364,.7580968,.7196707,.9302596,.8897307,.590013,.5829287,.7051404,.6852949,.795343,.7695047,1.067811,1.029859,163153,220823,285985,213485,162061,229321,281489,202663
55,"WI","Wisconsin",2009,82.39397,82.71903,84.04575,84.39776,89.09534,89.28245,89.37967,89.53891,75.7052,76.14164,80.69611,81.0749,85.36263,85.66934,86.67438,86.92643,.6814581,.6573576,.9165616,.8756632,.5884029,.5578276,.8692347,.8336828,.5492829,.5415894,.7243021,.7036318,.7241997,.695508,1.002642,.9605783,165848,222944,291828,216581,164000,232319,286944,205257
55,"WI","Wisconsin",2010,82.20587,82.53926,85.75346,86.03385,87.75119,88.00597,88.05094,88.26704,75.92053,76.34914,82.22299,82.55854,84.66708,85.00444,88.03046,88.22015,.6932529,.6719535,.8058536,.7697849,.7453226,.7096748,1.045425,1.003497,.5674189,.5575151,.6911035,.670377,.738253,.7079657,.7808074,.7475315,167460,221741,290239,216640,165044,231949,284806,204401
55,"WI","Wisconsin",2011,81.75621,82.10032,85.59408,85.87393,88.19395,88.43351,88.05867,88.28185,75.28824,75.72314,82.40296,82.7262,84.15038,84.50892,87.59564,87.80634,.7195066,.6961557,.7768785,.7400572,.7502009,.7113818,1.14195,1.093987,.5472474,.5433878,.634789,.6134132,.7830153,.7558364,.8421822,.8056679,170189,220746,285441,213565,169833,228449,277162,202016
55,"WI","Wisconsin",2012,81.20278,81.56074,86.02617,86.29793,87.40806,87.68046,89.08433,89.26061,76.716,77.12498,81.34657,81.70694,85.97476,86.2569,85.9824,86.26101,.7579842,.7358466,.8273767,.7906986,.77088,.7355536,.9876794,.9435526,.6206495,.612625,.6930994,.6737006,.626415,.5986046,.989832,.9535553,165928,215570,284871,217806,165392,224432,278078,205196
55,"WI","Wisconsin",2013,82.21427,82.54203,85.65482,85.92826,88.7183,88.92207,90.53979,90.65681,75.14756,75.5732,81.87154,82.20788,85.65588,85.95078,88.59982,88.76549,.742205,.7186215,.7775561,.7406774,.593649,.5621738,.7443745,.7114583,.5505167,.5452816,.6389357,.6189342,.6819425,.6499138,.6827654,.651122,165390,214334,282515,215346,166216,224344,275245,201115
55,"WI","Wisconsin",2014,83.24565,83.53494,86.34174,86.58121,88.22892,88.45879,90.1838,90.30666,75.64988,76.06721,82.32415,82.65186,84.88485,85.22724,87.03068,87.27177,.7221702,.6967717,.703753,.6714835,.6749317,.6380997,.7012584,.671631,.5605147,.5555665,.6901348,.6664329,.7816494,.7459955,.9372825,.8966702,161405,205716,270269,222727,163520,219371,264064,200840
56,"WY","Wyoming",2001,79.08977,79.33668,87.03714,87.18556,86.1758,86.38293,84.98362,85.26091,76.01747,76.23183,81.34928,81.61113,86.57426,86.6852,82.5234,82.79456,2.42084,2.352334,2.22456,2.130784,2.775203,2.677748,4.08721,3.981027,1.802623,1.772432,2.13543,2.076455,1.74521,1.689475,3.042824,2.970632,17917,19510,23336,15406,17370,22212,24529,14322
56,"WY","Wyoming",2002,83.64494,83.6934,81.48834,81.86105,88.93728,89.03227,86.74098,86.93349,76.68896,76.89184,84.59334,84.75042,85.55059,85.68209,89.31965,89.40392,1.999904,1.933179,2.797428,2.721458,2.30472,2.218126,3.502142,3.393366,1.810024,1.772034,1.83756,1.774334,1.963772,1.904661,2.521116,2.444266,18470,19875,23835,15355,17826,22626,24865,14344
56,"WY","Wyoming",2003,84.61667,84.63577,90.73944,90.7189,85.70208,85.91062,84.30109,84.57841,73.57638,73.81244,81.64819,81.88486,82.67291,82.89087,87.10049,87.22669,1.812432,1.748845,1.067888,1.027168,2.79878,2.702292,3.493513,3.394056,1.566068,1.559969,1.982499,1.921403,2.343955,2.282947,2.386905,2.310799,18563,19745,24440,16471,17621,22383,25859,15453
56,"WY","Wyoming",2004,81.32259,81.45765,85.22025,85.48566,83.93916,84.21706,79.45383,79.85457,78.13393,78.29282,79.50687,79.8345,86.52397,86.63242,85.53162,85.73031,2.113961,2.039906,2.856977,2.749604,2.965042,2.879318,3.718685,3.71296,1.825099,1.779929,2.25852,2.221056,1.820971,1.766587,2.887753,2.806224,18834,19998,24380,17109,17825,22422,25813,16012
56,"WY","Wyoming",2005,77.2762,77.55965,88.21429,88.29576,87.53604,87.66235,86.51978,86.73761,77.4696,77.61685,84.02545,84.23367,82.69197,82.9348,87.99798,88.11273,2.255293,2.215767,1.743182,1.666064,2.340483,2.256569,3.440309,3.332415,1.615047,1.573629,2.100135,2.029873,2.552025,2.491224,2.276493,2.196742,18534,19835,24500,17415,17873,22045,26008,16368
56,"WY","Wyoming",2006,83.18851,83.27169,85.03069,85.25999,84.84249,85.07309,90.74712,90.79993,81.31169,81.31099,80.67612,80.95065,84.22311,84.41832,88.01271,88.13824,2.109155,2.03024,2.557074,2.452791,2.668321,2.577295,2.050744,1.971752,1.344281,1.306886,1.994656,1.938301,2.529854,2.465899,2.517586,2.437023,18242,19893,24743,17905,17233,22121,26474,16945
56,"WY","Wyoming",2007,86.35037,86.30663,86.15055,86.34146,87.01065,87.16622,87.50194,87.6507,77.84323,78.0087,82.89942,83.11989,87.88564,87.91363,87.4003,87.51949,1.5191,1.46551,2.396949,2.292183,2.484739,2.389475,2.646506,2.548146,1.833393,1.786012,1.930483,1.861022,1.121392,1.086388,2.021684,1.947348,18059,19605,25103,19021,17136,21780,26925,18206
56,"WY","Wyoming",2008,85.51474,85.46163,83.52554,83.83287,89.56432,89.60277,90.29031,90.34919,75.38074,75.55288,84.32722,84.46643,89.05392,89.09837,88.12154,88.20698,1.570854,1.516143,2.733611,2.635818,1.548939,1.491365,1.921286,1.843652,1.525384,1.48587,1.542778,1.481115,1.17436,1.135083,1.536119,1.477479,17603,19312,25004,20895,16498,21458,27384,20039
56,"WY","Wyoming",2009,85.21677,85.22624,86.27717,86.40413,85.94392,86.13964,91.07565,91.11293,77.57026,77.71074,82.50797,82.74132,82.82375,83.05903,90.15654,90.20317,1.88754,1.814432,1.821379,1.736595,2.649205,2.552627,1.520617,1.457613,1.620375,1.571103,1.825026,1.760248,2.320645,2.261775,1.280383,1.232115,17101,19333,25845,22328,16310,21252,28171,21682
56,"WY","Wyoming",2010,79.25554,79.44155,85.08388,85.32735,83.54578,83.82918,89.67627,89.75512,74.04842,74.27884,79.62077,79.89265,82.57323,82.80914,87.44921,87.57245,2.122687,2.04557,2.455101,2.349634,2.688675,2.601939,1.827669,1.752888,1.575239,1.561315,1.805852,1.753606,2.184975,2.132692,1.890878,1.819278,16631,19183,25600,23125,15824,21002,28302,22431
56,"WY","Wyoming",2011,79.50731,79.73203,83.65801,83.95494,89.50266,89.5494,87.48392,87.66158,77.13792,77.26776,80.38673,80.6763,85.60094,85.75309,81.85217,82.20309,2.30567,2.231447,2.553056,2.449497,1.465624,1.405166,2.582443,2.475823,1.560607,1.512859,1.9963,1.937411,1.837431,1.779501,3.040967,2.99481,16348,19433,25074,22675,16188,20556,27806,21688
56,"WY","Wyoming",2012,83.57554,83.58063,86.46513,86.5996,87.11633,87.26257,90.08553,90.15359,77.86324,77.92505,81.34815,81.60423,86.10228,86.21302,88.14429,88.2543,1.735901,1.667736,1.857749,1.767614,2.378867,2.290684,1.915861,1.83918,1.504012,1.454839,1.877801,1.818609,1.624487,1.572115,1.944708,1.875741,16243,18961,25197,22908,15811,20753,27830,21925
