cz,czname,pop2000,stateabbrv,year,le_agg_q1_F,le_raceadj_q1_F,le_agg_q2_F,le_raceadj_q2_F,le_agg_q3_F,le_raceadj_q3_F,le_agg_q4_F,le_raceadj_q4_F,le_agg_q1_M,le_raceadj_q1_M,le_agg_q2_M,le_raceadj_q2_M,le_agg_q3_M,le_raceadj_q3_M,le_agg_q4_M,le_raceadj_q4_M,sd_le_agg_q1_F,sd_le_raceadj_q1_F,sd_le_agg_q2_F,sd_le_raceadj_q2_F,sd_le_agg_q3_F,sd_le_raceadj_q3_F,sd_le_agg_q4_F,sd_le_raceadj_q4_F,sd_le_agg_q1_M,sd_le_raceadj_q1_M,sd_le_agg_q2_M,sd_le_raceadj_q2_M,sd_le_agg_q3_M,sd_le_raceadj_q3_M,sd_le_agg_q4_M,sd_le_raceadj_q4_M,count_q1_F,count_q2_F,count_q3_F,count_q4_F,count_q1_M,count_q2_M,count_q3_M,count_q4_M
37500,"San Jose",2393183,"CA",2005,86.63921,85.01994,85.69984,84.35783,87.10893,85.9155,88.93002,87.8879,81.56898,80.07352,83.53395,82.49332,83.28063,82.57458,86.84587,86.40742,1.192871,1.363054,1.776864,1.891789,1.672053,1.809176,1.020228,1.189238,1.119646,1.145937,1.241596,1.276185,1.676222,1.677565,1.125414,1.143752,65077,66725,73248,132062,70799,67261,70995,139012
37500,"San Jose",2393183,"CA",2006,87.34932,85.77773,85.58258,84.18492,88.11028,86.99411,89.91367,88.99731,80.80032,79.18884,82.39223,81.36454,85.54283,84.84736,85.61407,85.18932,.9880936,1.150337,1.682451,1.785614,1.522251,1.680681,.9835423,1.165411,1.03909,1.07305,1.464576,1.483117,1.2939,1.322042,1.360656,1.389467,65573,66802,73281,133671,70537,67588,71476,140413
37500,"San Jose",2393183,"CA",2007,83.25595,81.26182,87.23159,85.97732,88.39893,87.28685,88.92259,87.82027,82.10757,80.6198,84.89461,83.92245,83.82757,83.11964,85.75203,85.34599,1.441017,1.503075,1.533948,1.676723,1.315696,1.478649,1.117754,1.285867,1.094524,1.13088,1.144306,1.188099,1.524376,1.537149,1.304279,1.313416,65245,67461,73219,135586,70165,67801,70864,143022
37500,"San Jose",2393183,"CA",2008,85.53226,83.63494,84.75115,83.20402,86.99355,85.68771,87.92281,86.62856,81.66042,80.08973,83.22658,82.1685,85.9912,85.28148,87.91052,87.46582,1.206713,1.361662,1.660731,1.755601,1.677884,1.819463,1.303381,1.475276,1.095263,1.129979,1.331033,1.35923,1.271165,1.299571,.9203702,.9446101,64705,68004,74093,139900,69271,68194,71906,147101
37500,"San Jose",2393183,"CA",2009,85.08939,83.1088,87.51877,86.16646,86.48069,85.08652,87.98126,86.65563,80.87275,79.2067,81.56226,80.44299,84.08263,83.33946,87.43552,87.01736,1.243421,1.366136,1.140317,1.292287,1.587552,1.719836,1.258313,1.433673,1.002989,1.021719,1.307318,1.299527,1.516281,1.536312,1.05206,1.080525,65520,68665,75577,144761,69383,69279,72962,152054
37500,"San Jose",2393183,"CA",2010,86.28555,84.41798,86.4611,84.97373,87.35731,85.99531,88.74297,87.48223,82.20668,80.64297,81.51816,80.46045,83.04212,82.28091,86.20571,85.81322,1.240611,1.395558,1.470602,1.618023,1.421708,1.581766,1.221313,1.434496,1.03231,1.056832,1.451496,1.450065,1.516893,1.526972,1.378424,1.39962,66531,69561,76054,145010,70454,69536,73211,151942
37500,"San Jose",2393183,"CA",2011,87.90458,86.24978,86.74174,85.25996,88.43074,87.18443,89.68301,88.55706,80.18431,78.49122,81.89842,80.76724,86.58533,85.87106,85.79407,85.3989,.9848326,1.17846,1.545107,1.703244,1.47283,1.672753,.9860542,1.203262,1.098967,1.106443,1.401723,1.408559,1.306612,1.344987,1.450509,1.478811,69097,69422,76420,143399,72432,69826,72960,149210
37500,"San Jose",2393183,"CA",2012,85.71238,83.63211,87.65559,86.22356,87.19117,85.72668,90.05492,88.95473,81.03848,79.3087,83.66907,82.55598,86.31453,85.48698,87.89468,87.46027,1.190408,1.368924,1.402634,1.577404,1.581205,1.743758,.9813887,1.196463,1.070434,1.087281,1.327623,1.377638,1.093681,1.132097,1.085825,1.123429,68610,70057,77201,145481,71249,70141,73447,151507
37500,"San Jose",2393183,"CA",2013,88.02267,86.29116,84.9814,83.26138,88.59658,87.28024,90.09873,88.96917,81.3478,79.57231,84.1291,82.9697,86.99364,86.21391,88.49865,88.06332,.9643694,1.161803,1.734364,1.812521,1.33381,1.535539,1.017614,1.271675,1.083955,1.118007,1.235524,1.271102,1.109261,1.161991,.9214539,.954708,67843,69649,76674,148227,69905,69798,72744,154624
37500,"San Jose",2393183,"CA",2014,85.13599,82.97572,89.52216,88.31813,86.70062,85.09832,86.83566,85.1498,84.1056,82.44327,83.16769,82.00142,84.68774,83.79845,86.76911,86.3382,1.533142,1.676521,.9735131,1.162016,1.678916,1.841952,1.689808,1.88147,.9235022,.9951301,1.45233,1.467898,1.399451,1.436433,1.339394,1.364307,65442,67331,74939,139534,66462,66827,70053,150866
37700,"Santa Rosa",603188,"CA",2001,78.36088,78.58952,78.67474,78.99826,82.26037,82.40829,84.02476,84.08572,78.45586,78.51624,78.61707,78.83362,84.43179,84.54395,90.67372,90.63373,2.452931,2.407614,2.868239,2.840478,2.899967,2.832126,3.172393,3.101918,1.734167,1.681835,2.324844,2.278994,2.604586,2.538858,1.134503,1.114448,21929,23179,24226,26441,21686,21275,22695,25147
37700,"Santa Rosa",603188,"CA",2002,81.72323,81.85144,81.75562,81.98004,81.13394,81.33636,87.83519,87.83298,79.54069,79.63432,81.15534,81.29632,82.19274,82.38414,87.76678,87.80766,2.465337,2.384663,2.630152,2.55273,3.060252,2.996618,2.815259,2.75528,1.856381,1.800824,2.159248,2.091381,2.69482,2.638957,2.29637,2.239259,21737,23693,24749,28127,21495,21401,23287,26881
37700,"Santa Rosa",603188,"CA",2003,87.35899,87.28506,88.19591,88.28929,85.95917,86.03612,88.23521,88.23701,79.85207,79.93385,78.43063,78.70276,82.83617,82.97781,85.98889,86.07806,1.525537,1.469785,2.508875,2.40719,2.626557,2.544986,2.546751,2.488991,1.761635,1.706376,2.343534,2.317066,2.356388,2.295919,2.709197,2.646904,22214,24231,25300,28486,21688,21844,23706,27191
37700,"Santa Rosa",603188,"CA",2004,81.91525,82.05355,87.69102,87.76211,83.89801,84.05945,91.13601,91.08312,80.78658,80.77746,77.96091,78.2171,85.1532,85.25245,81.6984,81.88161,2.207041,2.121727,2.159536,2.068949,2.980453,2.894689,1.371972,1.352511,1.552505,1.49384,2.086789,2.052109,2.164092,2.091913,2.796287,2.755025,22587,24465,25449,28482,21971,22116,23835,26985
37700,"Santa Rosa",603188,"CA",2005,85.10355,85.0588,85.7774,85.91462,89.25263,89.2421,87.30471,87.34374,79.64056,79.75242,84.01441,84.11758,87.56972,87.60366,81.88015,82.07987,1.664797,1.591355,2.374221,2.270961,1.939291,1.87832,3.062059,2.992425,1.816056,1.753979,2.003436,1.92683,1.825088,1.759979,3.119586,3.078028,22601,24497,25334,27570,21707,22218,23739,25836
37700,"Santa Rosa",603188,"CA",2006,83.92564,84.01777,85.3143,85.47812,81.87324,82.10239,85.41309,85.4585,76.90644,77.07703,81.04088,81.27364,87.81212,87.8005,83.11263,83.30048,2.120369,2.031283,2.497158,2.389051,2.953238,2.889188,2.907686,2.834981,1.663176,1.623436,2.20527,2.141199,1.511693,1.455939,3.087652,3.034652,22725,24220,25053,27305,21957,22260,23194,25574
37700,"Santa Rosa",603188,"CA",2007,85.25348,85.28286,85.3064,85.45754,88.24639,88.27234,84.58272,84.67173,81.60817,81.65997,81.53442,81.69644,82.70849,82.90108,88.64134,88.65739,1.889335,1.797397,2.218932,2.109849,2.225844,2.146894,2.974771,2.897862,1.658849,1.591761,1.942516,1.87208,2.489635,2.424973,1.855273,1.798357,22237,24021,24650,27513,21493,22175,22922,25511
37700,"Santa Rosa",603188,"CA",2008,83.34018,83.47942,84.60332,84.92281,80.8808,81.18172,84.45963,84.59341,76.49128,76.71265,84.2974,84.42883,84.32645,84.49319,86.7107,86.8015,2.228902,2.127053,3.140566,3.031161,3.117918,3.081215,3.368654,3.296413,1.741017,1.72123,2.108249,2.017409,2.470753,2.391757,2.653288,2.580399,21971,23725,24859,27588,21370,21814,23032,25419
37700,"Santa Rosa",603188,"CA",2009,82.53603,82.68627,86.99284,87.13974,90.03169,89.94527,90.02638,89.99949,77.34557,77.46726,83.60177,83.72322,77.47401,77.74679,88.2634,88.24474,2.203571,2.098563,2.308666,2.19304,1.224985,1.181731,2.184081,2.128301,1.537178,1.48452,1.961971,1.875686,2.383278,2.404971,1.506433,1.460383,21980,23903,25206,27988,21417,22110,23226,25721
37700,"Santa Rosa",603188,"CA",2010,80.64871,80.8882,84.00725,84.24157,84.05998,84.26811,90.96367,90.86695,78.41516,78.50105,81.19082,81.37379,79.65069,79.94291,87.09422,87.14266,2.171412,2.090809,2.348545,2.236308,2.978609,2.88701,1.068848,1.051319,1.576368,1.525163,2.043548,1.970842,2.882448,2.889108,2.337017,2.269241,22125,23790,24854,27138,21483,21738,22588,24834
37700,"Santa Rosa",603188,"CA",2011,84.53437,84.64332,86.42195,86.53693,89.32007,89.31712,89.18792,89.20551,81.52355,81.55424,82.89895,83.05609,85.14272,85.29263,89.14166,89.10358,2.14604,2.039073,2.006629,1.892726,1.880756,1.801876,2.891066,2.816746,1.722381,1.657156,2.135832,2.050766,2.626947,2.550291,1.614665,1.567603,22360,23495,24340,25883,21322,21481,22049,23406
37700,"Santa Rosa",603188,"CA",2012,86.15641,86.07237,86.76746,86.83994,89.34116,89.32026,90.56444,90.50832,81.405,81.33817,79.13162,79.34183,87.33957,87.35844,82.09813,82.26985,1.568646,1.476188,2.053055,1.931595,1.991559,1.911188,1.988671,1.94123,1.553482,1.490594,2.09127,2.054188,2.084293,2.012442,3.464757,3.433341,21896,23228,24296,24936,20898,21225,21732,22557
37700,"Santa Rosa",603188,"CA",2013,83.05286,83.15392,83.61344,83.93919,87.15531,87.22833,84.73138,84.78293,80.82635,80.67172,81.21806,81.39034,81.31638,81.49577,84.83713,84.95076,2.104368,1.993013,2.914728,2.808079,2.554188,2.457729,3.041546,2.961994,1.460256,1.403663,2.239439,2.179188,2.790165,2.744568,3.719665,3.664873,21736,22849,23598,24700,20961,21050,21172,22241
37700,"Santa Rosa",603188,"CA",2014,82.34412,82.47491,87.34588,87.3848,89.73955,89.72224,85.67716,85.69562,78.86605,78.91893,81.81973,81.97691,85.73055,85.76112,89.04951,89.00729,2.277156,2.171031,2.047399,1.931593,2.180519,2.09651,3.291161,3.206432,1.952744,1.905914,2.596053,2.532539,2.616345,2.539083,2.35035,2.302194,20734,21255,21903,22793,19363,19612,19385,20541
37800,"San Francisco",4642561,"CA",2001,83.27449,81.98398,84.49089,83.2746,85.4323,84.26305,87.40394,86.4274,78.19553,77.45999,79.69772,79.04409,82.19584,81.66002,84.17339,83.7942,.9611453,1.045045,1.127415,1.189851,1.125334,1.204594,1.02976,1.140545,.7932598,.7909693,.9209289,.9133306,1.01496,1.015119,.9526047,.9683683,124861,148792,162749,265688,132436,136856,152623,265994
37800,"San Francisco",4642561,"CA",2002,84.16544,82.9358,84.9546,83.77885,84.74921,83.54913,87.6012,86.64925,77.03188,76.28934,80.89673,80.24718,81.72166,81.19125,82.94422,82.57925,.8852832,.978808,1.142315,1.225011,1.166624,1.226931,.8408924,.9378557,.7558942,.761195,.9809304,.9815399,1.016249,1.019175,.9151966,.9288406,122478,148662,163923,278276,129867,136555,154999,280243
37800,"San Francisco",4642561,"CA",2003,84.29896,83.0976,82.33774,81.10694,85.20738,84.05009,86.00401,84.944,79.41758,78.62914,80.47231,79.81685,83.43833,82.89669,85.02678,84.67435,.8441977,.9429244,1.213694,1.224649,1.125158,1.204079,1.007547,1.100644,.726826,.7376313,.9283708,.9285311,.9236836,.9368131,.8924775,.9048215,125396,149679,169388,283213,131667,139507,158824,284590
37800,"San Francisco",4642561,"CA",2004,84.04526,82.79938,85.8506,84.73394,83.97938,82.75411,87.67499,86.72018,79.74221,78.96239,80.45558,79.79497,83.54706,83.006,86.79403,86.45124,.8554845,.9508557,1.006096,1.098911,1.125937,1.17611,.9487579,1.043703,.7028791,.7122648,.8956361,.8912077,.8986845,.9182265,.780429,.7958908,130318,150775,171421,279414,137061,141137,160386,278899
37800,"San Francisco",4642561,"CA",2005,84.7336,83.50314,83.90495,82.65984,87.15674,86.10554,87.17828,86.15547,79.33378,78.56089,83.3737,82.70617,83.78214,83.24958,84.99137,84.64817,.8920927,.9869106,1.138374,1.200282,.9484836,1.06723,1.01639,1.113185,.7372066,.750111,.8291364,.850493,1.021078,1.030981,.9970278,1.004,131988,150295,170760,274068,137637,141402,159362,271753
37800,"San Francisco",4642561,"CA",2006,85.26128,84.05584,83.97391,82.71305,85.81429,84.64142,87.72553,86.72662,79.70767,78.92244,80.68946,80.04135,84.27182,83.72528,85.96383,85.58736,.7750965,.8689018,1.126262,1.187641,1.174372,1.262969,.9524145,1.068526,.7490623,.7665442,.9931701,.9866868,.936343,.9458339,.8540541,.8760247,133869,150052,169496,276204,139027,141227,159192,273977
37800,"San Francisco",4642561,"CA",2007,83.2506,81.89297,84.69938,83.45816,87.19434,86.11056,87.79399,86.78548,79.5491,78.76183,82.14719,81.44774,83.10571,82.54837,86.20521,85.83954,.9767078,1.058908,1.091891,1.169671,.9229625,1.037999,.9638337,1.071606,.7499194,.7493273,.8175526,.8212845,.9651519,.9758377,.8209239,.8402952,133947,150439,168305,279052,138321,141543,157578,276930
37800,"San Francisco",4642561,"CA",2008,85.6422,84.40455,84.51733,83.22829,87.27297,86.15456,89.01445,88.09721,79.6516,78.8353,81.69926,80.9714,85.49339,84.92712,86.58067,86.17812,.7502739,.8460012,1.147869,1.224963,.9873292,1.095492,.7904139,.9198857,.7459557,.755177,.8741567,.8873568,.8168069,.8342192,.7784551,.8028074,133737,150240,169625,285814,138650,141357,158632,283091
37800,"San Francisco",4642561,"CA",2009,86.53023,85.37224,85.46531,84.18009,86.30085,85.05066,87.97957,86.90224,79.13024,78.29836,83.18267,82.4422,84.10509,83.54246,86.92393,86.51032,.5998286,.703935,.9735715,1.083753,.9859896,1.081033,.9649392,1.110178,.7231829,.7344564,.7976509,.8085349,.9588755,.9646927,.7226475,.7469102,134515,152254,171572,296287,139093,143495,159939,293422
37800,"San Francisco",4642561,"CA",2010,84.41319,82.99344,86.38557,85.13879,88.04948,86.94122,88.28522,87.19801,80.61408,79.76581,83.15469,82.42416,83.33022,82.76302,86.51764,86.09933,.9073733,1.007888,.9647885,1.07584,.8043184,.934891,.8626384,.9875199,.6955215,.7227944,.8628118,.8900769,1.112949,1.120882,.7964752,.8258018,137296,151740,173176,296034,141290,143789,160123,293383
37800,"San Francisco",4642561,"CA",2011,85.00435,83.5918,87.47627,86.30794,88.64837,87.58641,88.79044,87.73197,79.0541,78.20587,84.21631,83.45274,83.37189,82.7483,86.9661,86.53809,.8585054,.9789001,.868461,1.004764,.7842047,.9218324,.8290251,.9868999,.7672333,.7616035,.7508315,.7648511,1.007848,1.019423,.7655708,.7896522,140123,150392,173146,292281,143536,143892,159537,288117
37800,"San Francisco",4642561,"CA",2012,85.82922,84.44441,84.89421,83.44611,88.98779,87.93236,88.95456,87.87315,80.6021,79.6749,81.11497,80.32829,84.1161,83.47854,87.6001,87.17158,.7227598,.8352378,1.179885,1.269648,.7418759,.8790002,.8116869,.9602602,.6793402,.6995655,.9407257,.9504309,1.037692,1.049701,.7195852,.7614632,141368,151379,172823,293185,145344,144638,158583,289731
37800,"San Francisco",4642561,"CA",2013,85.51889,84.05332,86.14022,84.7429,87.8475,86.58806,88.93123,87.81057,80.94879,79.99391,83.43588,82.63363,83.89162,83.26084,87.69903,87.28864,.7683501,.8995813,1.084769,1.204669,.9033079,1.048954,.8704954,1.041197,.6799553,.7068017,.8475181,.8692786,1.052915,1.074947,.817091,.8546892,141426,150220,172053,295963,144965,142876,157750,293388
37800,"San Francisco",4642561,"CA",2014,84.78949,83.23028,88.58321,87.45365,89.90678,88.95081,90.67786,89.8484,80.63358,79.69261,83.07961,82.29938,85.8642,85.23936,88.09666,87.68549,.9225007,1.040547,.8277643,.9742821,.6962677,.8484595,.5904362,.7275387,.7615814,.7724912,.9893858,1.004793,.9399053,.9730231,.739437,.7763813,135926,141985,167137,273789,136095,135181,151329,279535
37901,"Las Vegas",1568418,"NV",2001,80.38751,80.17226,81.43405,81.19236,82.98353,82.76688,85.48602,85.36562,75.46872,75.41846,76.06599,76.02429,82.17834,82.17352,82.33705,82.44733,1.3187,1.289582,1.49461,1.459729,1.605274,1.576359,2.191556,2.159588,.9070729,.8878711,1.124271,1.105853,1.41393,1.383385,1.803802,1.763061,58125,60829,53323,45052,64048,60685,53121,43968
37901,"Las Vegas",1568418,"NV",2002,80.84168,80.59801,84.19389,83.86772,83.57654,83.35418,82.55282,82.47241,75.84121,75.72295,76.72856,76.64257,83.19433,83.14195,84.00219,84.05698,1.308057,1.280936,1.251763,1.243541,1.665773,1.640793,2.320599,2.265451,.8447317,.8252302,1.105287,1.081857,1.303741,1.277685,1.703012,1.664661,62916,65237,56449,46786,68721,64791,56062,45406
37901,"Las Vegas",1568418,"NV",2003,79.33941,79.11813,84.01818,83.66618,86.45276,86.16518,81.73679,81.60723,73.97616,73.87896,78.38268,78.24845,79.41299,79.41029,81.96929,82.04943,1.332684,1.297433,1.295533,1.284199,1.229764,1.235315,2.037521,1.991183,.7640736,.7453699,1.107262,1.084559,1.371799,1.342048,1.794454,1.756666,66421,67889,58669,49208,71928,67562,58070,47727
37901,"Las Vegas",1568418,"NV",2004,82.30651,82.00778,79.61331,79.36166,84.58843,84.3118,82.76505,82.59265,75.65648,75.52885,78.36543,78.24195,81.9254,81.88194,85.64125,85.61914,1.176175,1.158234,1.464535,1.417883,1.64922,1.626852,2.124347,2.078213,.8401935,.8194297,1.148633,1.127364,1.348862,1.322286,1.376156,1.34798,69017,70811,60945,51270,74977,70053,60225,50084
37901,"Las Vegas",1568418,"NV",2005,81.9236,81.53895,83.25609,82.84956,85.89202,85.56868,84.34215,84.09209,74.22672,74.10425,78.44753,78.27274,79.53708,79.51244,85.4423,85.42147,1.064836,1.055618,1.288047,1.280247,1.466328,1.469335,1.942708,1.918672,.7871709,.7697038,1.112298,1.087315,1.432399,1.406759,1.439365,1.413521,70535,72912,63307,55082,75976,72989,62976,53972
37901,"Las Vegas",1568418,"NV",2006,80.94667,80.55146,85.19604,84.7142,84.08612,83.69453,86.58279,86.27631,74.41645,74.24928,79.31871,79.08064,83.23389,83.11457,84.90924,84.86129,1.21614,1.192669,1.060518,1.071444,1.500749,1.494193,1.590191,1.597651,.7687001,.750136,1.126903,1.107065,1.325683,1.302524,1.428547,1.402182,72039,75186,64815,58684,78236,75544,65525,57882
37901,"Las Vegas",1568418,"NV",2007,82.43827,81.98734,82.58311,82.09477,86.30462,85.8889,89.31091,89.01498,76.22211,75.98389,79.61045,79.32316,82.01791,81.85571,85.00787,84.93441,1.107693,1.10173,1.408105,1.393116,1.405845,1.423384,.9408972,.9694987,.833735,.8122458,1.044145,1.026346,1.211964,1.192699,1.348711,1.32587,74026,78596,66931,61699,80762,79070,68430,61104
37901,"Las Vegas",1568418,"NV",2008,81.91348,81.43813,84.18369,83.63065,83.42864,82.99963,88.6049,88.27847,76.745,76.4858,82.41977,82.09454,79.97786,79.85991,84.49201,84.44148,1.14161,1.125303,1.225144,1.232027,1.860372,1.834519,1.429246,1.462933,.8502386,.8357755,1.047342,1.03929,1.384556,1.355367,1.668378,1.639138,75435,81190,69017,62075,83063,81566,70712,61996
37901,"Las Vegas",1568418,"NV",2009,81.46466,80.93801,81.91308,81.34602,86.85526,86.36452,87.1388,86.71587,74.96734,74.6978,78.4495,78.13662,83.45213,83.24123,84.30349,84.20351,1.134934,1.117427,1.306855,1.288981,1.127333,1.160292,1.413083,1.44276,.7669901,.7493321,1.035414,1.009741,1.204142,1.188767,1.428773,1.403964,76018,84174,71432,62922,83950,83621,73394,63088
37901,"Las Vegas",1568418,"NV",2010,83.18985,82.61825,84.2634,83.65473,84.38078,83.84209,86.6946,86.23061,77.04435,76.73871,78.9437,78.61692,82.93247,82.69547,84.33466,84.26342,.9774463,.9866694,1.277767,1.286876,1.59317,1.594455,1.397536,1.430745,.8154635,.7980583,1.090748,1.070618,1.199309,1.181704,1.71672,1.68645,76979,84668,70745,61140,84334,83928,72989,61609
37901,"Las Vegas",1568418,"NV",2011,80.4528,79.86878,82.39364,81.73262,87.03215,86.49941,88.61302,88.19601,74.82867,74.56214,80.77312,80.40482,82.76359,82.53752,84.91228,84.78512,1.122109,1.105645,1.328046,1.319923,1.263856,1.305576,1.292253,1.334759,.7890075,.7712082,1.104716,1.081919,1.317073,1.298777,1.455647,1.433054,78603,85127,69326,57779,85401,84781,70299,57545
37901,"Las Vegas",1568418,"NV",2012,82.81482,82.18202,85.39133,84.70163,85.75683,85.1419,85.58463,85.05089,75.46371,75.12143,80.16223,79.74765,84.91261,84.62278,84.01074,83.89102,1.131932,1.131709,1.138293,1.167696,1.38552,1.412411,2.004583,2.01372,.7670284,.7445147,1.082604,1.066928,1.142887,1.139058,1.694504,1.671984,80182,87971,69138,54620,89411,86042,68812,53985
37901,"Las Vegas",1568418,"NV",2013,81.42167,80.73779,84.17496,83.42518,83.74828,83.08716,87.94649,87.45097,75.65898,75.23822,79.81371,79.36315,83.53346,83.24885,85.07484,84.93883,1.13849,1.136303,1.303451,1.319185,1.661169,1.652617,1.800575,1.861652,.7572389,.740491,1.050656,1.034508,1.292866,1.279795,1.798957,1.771881,81422,90481,69282,52686,90861,87797,68531,51960
37901,"Las Vegas",1568418,"NV",2014,83.937,83.19634,82.39978,81.66825,84.8901,84.17031,89.97815,89.56429,75.38518,74.98069,81.3873,80.90083,84.21134,83.9233,86.16235,85.979,.9433644,.9571024,1.52432,1.505571,1.476582,1.505655,1.083964,1.151224,.7762143,.7545231,1.091855,1.081297,1.419,1.411203,1.487403,1.475895,76707,88569,67784,49346,87254,84357,66728,48894
38000,"San Diego",2813833,"CA",2001,83.17052,82.23001,81.87789,80.88226,86.54705,85.68771,85.65482,84.97225,77.96809,77.3306,77.74457,77.17053,85.16425,84.70313,84.56962,84.32823,1.243136,1.274039,1.646885,1.621473,1.257077,1.333738,1.570436,1.611233,.9430285,.9292411,1.303443,1.267651,1.243338,1.263078,1.434313,1.431168,93563,88537,88373,109217,100924,86106,86924,108967
38000,"San Diego",2813833,"CA",2002,86.17835,85.31861,86.4371,85.53642,85.15298,84.24784,85.43251,84.75523,78.48706,77.8438,80.16163,79.53407,83.59962,83.119,86.4275,86.19148,.9357017,.9869449,1.278833,1.359808,1.61073,1.649803,1.550242,1.577397,1.000689,.9839516,1.31763,1.302645,1.364221,1.370541,1.212965,1.220184,95204,91065,91201,114434,102570,89229,89818,114828
38000,"San Diego",2813833,"CA",2003,82.62919,81.71819,87.04272,86.17667,84.24958,83.33703,86.353,85.69848,80.99545,80.28657,81.84393,81.19951,80.95976,80.47569,87.26183,87.02911,1.253566,1.265034,1.154929,1.238094,1.664611,1.675857,1.453275,1.495368,.8583415,.8590835,1.23663,1.243909,1.374627,1.353215,1.007468,1.016248,97321,93707,94095,120620,104092,92533,92922,121042
38000,"San Diego",2813833,"CA",2004,85.16814,84.25722,84.75789,83.78835,86.46709,85.6078,86.31972,85.65727,79.95192,79.23832,78.0039,77.41949,83.97587,83.49881,84.34177,84.12482,1.061852,1.103266,1.496518,1.544051,1.447684,1.507122,1.507288,1.557874,.9225956,.920752,1.171754,1.13516,1.272173,1.279487,1.448945,1.437313,97082,95287,96371,124554,104560,94704,95129,124837
